"GEO_ID","NAME","P3_001N","P3_002N","P3_003N","P3_004N","P3_005N","P3_006N","P3_007N","P3_008N","P3_009N","P3_010N","P3_011N","P3_012N","P3_013N","P3_014N","P3_015N","P3_016N","P3_017N","P3_018N","P3_019N","P3_020N","P3_021N","P3_022N","P3_023N","P3_024N","P3_025N","P3_026N","P3_027N","P3_028N","P3_029N","P3_030N","P3_031N","P3_032N","P3_033N","P3_034N","P3_035N","P3_036N","P3_037N","P3_038N","P3_039N","P3_040N","P3_041N","P3_042N","P3_043N","P3_044N","P3_045N","P3_046N","P3_047N","P3_048N","P3_049N","P3_050N","P3_051N","P3_052N","P3_053N","P3_054N","P3_055N","P3_056N","P3_057N","P3_058N","P3_059N","P3_060N","P3_061N","P3_062N","P3_063N","P3_064N","P3_065N","P3_066N","P3_067N","P3_068N","P3_069N","P3_070N","P3_071N"
"0500000US01121","Talladega County, Alabama","65024","63186","41708","20345","188","321","20","604","1838","1737","303","845","57","9","388","65","7","5","40","0","2","8","6","2","0","80","40","4","5","5","4","1","1","8","0","0","1","0","2","0","9","0","0","0","0","0","17","1","1","5","0","2","0","0","2","0","0","0","0","0","6","0","4","3","1","0","0","0","0","0","0"
"0500000US01123","Tallapoosa County, Alabama","33012","32098","23532","7841","95","184","0","446","914","881","110","420","39","5","239","43","7","0","10","0","0","8","0","0","0","31","15","0","0","12","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0500000US01125","Tuscaloosa County, Alabama","179024","171303","112338","51418","703","2710","85","4049","7721","7443","866","1913","602","36","3507","203","26","17","154","6","0","56","32","18","7","244","107","20","0","30","7","0","26","17","16","2","3","0","12","4","0","0","0","0","0","0","32","10","3","16","0","2","0","0","0","0","0","0","0","0","0","1","2","1","1","0","0","0","0","0","0"
"0500000US01127","Walker County, Alabama","51667","49867","45720","3026","242","239","4","636","1800","1737","157","1032","43","10","465","13","0","0","12","0","0","5","0","0","0","50","24","0","0","0","2","0","17","7","0","0","0","0","0","0","0","0","0","0","0","0","8","0","4","0","0","3","0","0","0","0","0","1","0","0","0","0","5","3","0","0","0","2","0","0","0"
"0500000US01129","Washington County, Alabama","12081","11725","8212","2641","824","9","1","38","356","340","42","189","9","2","63","19","2","0","3","0","0","0","8","2","1","14","7","0","0","1","0","3","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1"
"0500000US01131","Wilcox County, Alabama","8260","8139","2457","5639","8","7","6","22","121","105","41","26","0","0","14","6","3","0","15","0","0","0","0","0","0","16","9","0","0","0","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US01133","Winston County, Alabama","18766","18006","17530","107","99","42","9","219","760","742","28","439","17","2","247","0","0","0","3","4","0","2","0","0","0","15","3","0","0","5","0","0","2","0","5","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"0500000US02013","Aleutians East Borough, Alaska","3120","2978","658","297","609","761","27","626","142","130","1","90","3","1","12","1","2","1","0","7","3","7","0","2","0","10","1","0","2","1","2","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02016","Aleutians West Census Area, Alaska","4579","4376","1565","259","562","1364","198","428","203","181","15","51","31","3","65","8","1","0","0","0","7","0","0","0","0","18","4","0","5","0","3","0","2","0","0","0","0","0","0","2","0","0","1","0","0","1","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02020","Anchorage Municipality, Alaska","222915","198693","134606","11298","17748","21049","6293","7699","24222","22389","1630","9185","2666","440","6000","579","187","84","430","279","90","171","544","74","30","1617","450","69","13","92","310","51","230","279","45","8","15","0","9","8","7","4","17","0","0","10","200","64","13","59","8","3","0","41","9","0","0","0","1","0","2","0","11","10","1","0","0","0","0","5","5"
"0500000US02050","Bethel Census Area, Alaska","12130","11554","1419","78","9814","180","2","61","576","555","8","416","20","0","46","22","0","0","0","16","18","6","3","0","0","20","11","0","0","0","2","0","2","0","3","0","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02060","Bristol Bay Borough, Alaska","658","572","332","3","223","5","3","6","86","80","4","61","1","0","4","0","1","0","0","3","3","0","3","0","0","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"0500000US02063","Chugach Census Area, Alaska","5456","4996","3904","44","506","404","42","96","460","427","12","253","46","2","103","0","0","1","1","0","0","4","5","0","0","25","4","0","0","3","8","0","7","0","0","2","0","0","0","0","0","0","1","0","0","0","7","0","0","0","0","0","2","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"0500000US02066","Copper River Census Area, Alaska","2031","1864","1348","7","460","17","8","24","167","147","1","115","7","4","9","2","0","1","0","0","0","1","4","3","0","13","3","0","0","0","0","2","3","0","2","0","3","0","0","0","0","0","0","0","0","0","6","1","0","1","2","0","0","1","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0"
"0500000US02068","Denali Borough, Alaska","1291","1210","1124","10","55","13","0","8","81","75","0","35","9","1","25","0","0","0","1","3","0","1","0","0","0","4","1","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"0500000US02070","Dillingham Census Area, Alaska","3319","3020","662","24","2268","36","5","25","299","264","4","198","2","1","28","17","0","0","0","13","1","0","0","0","0","32","7","0","0","7","12","0","1","2","0","1","0","0","0","0","0","0","0","1","0","1","3","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02090","Fairbanks North Star Borough, Alaska","72748","65340","52094","3157","5356","2622","419","1692","7408","6909","430","3074","726","88","2133","92","42","11","149","31","4","51","70","7","1","443","138","15","3","35","77","8","88","48","16","0","4","0","0","5","0","0","0","0","0","6","55","11","3","16","7","4","0","0","3","0","4","0","0","0","0","7","0","0","0","0","0","0","0","1","1"
"0500000US02100","Haines Borough, Alaska","1702","1551","1345","1","174","13","2","16","151","141","3","77","6","3","42","0","0","0","0","3","1","2","3","0","1","6","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02105","Hoonah-Angoon Census Area, Alaska","1845","1694","965","6","680","14","5","24","151","136","8","95","1","1","16","4","3","0","0","3","0","5","0","0","0","14","7","0","0","2","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02110","Juneau City and Borough, Alaska","25367","22342","16783","286","2711","1717","333","512","3025","2731","80","1390","258","58","629","72","7","0","11","183","12","8","16","5","2","265","33","0","5","10","144","4","39","15","4","0","0","0","0","0","0","0","8","0","2","1","25","1","0","10","0","5","1","6","0","0","0","1","0","0","0","1","4","0","2","0","0","0","2","0","0"
"0500000US02122","Kenai Peninsula Borough, Alaska","45987","42259","37258","331","3187","701","149","633","3728","3539","110","2038","278","36","936","20","6","5","14","10","16","27","40","2","1","176","59","6","7","3","31","7","26","28","2","0","5","0","0","0","0","0","1","1","0","0","10","3","0","3","3","0","0","1","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","1","1"
"0500000US02130","Ketchikan Gateway Borough, Alaska","10855","9780","6912","82","1690","905","20","171","1075","1017","36","599","77","11","210","15","3","0","9","26","5","6","20","0","0","52","10","1","0","0","21","5","7","7","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02150","Kodiak Island Borough, Alaska","9874","9096","5200","77","1270","2166","85","298","778","734","17","366","78","9","203","9","3","0","7","10","0","6","16","9","1","36","7","0","1","5","8","0","5","1","1","0","0","0","4","0","0","0","1","0","2","1","8","0","2","3","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"0500000US02158","Kusilvak Census Area, Alaska","4947","4842","156","15","4640","18","0","13","105","98","2","61","0","1","6","9","1","0","1","2","10","5","0","0","0","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"0500000US02164","Lake and Peninsula Borough, Alaska","1025","943","249","2","684","7","1","0","82","71","1","51","1","0","10","0","0","0","0","5","1","0","2","0","0","10","2","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","2","1","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02170","Matanuska-Susitna Borough, Alaska","78081","71131","62587","889","4855","1240","338","1222","6950","6618","296","3718","565","124","1585","63","23","2","29","49","6","44","101","12","1","310","98","17","3","13","68","6","54","46","1","0","0","0","0","2","0","0","2","0","0","0","22","4","1","8","0","0","0","7","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02180","Nome Census Area, Alaska","6751","6254","1215","42","4862","86","5","44","497","458","10","370","14","0","31","0","0","0","0","27","2","0","4","0","0","33","3","0","0","0","4","0","16","7","1","0","0","0","2","0","0","0","0","0","0","0","6","0","2","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02185","North Slope Borough, Alaska","8179","7609","2935","154","3669","494","240","117","570","525","6","211","8","8","226","18","0","0","0","22","14","2","8","1","1","38","13","0","0","0","9","8","4","0","0","2","0","0","0","1","0","0","0","0","1","0","6","0","0","2","0","0","0","2","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0"
"0500000US02188","Northwest Arctic Borough, Alaska","4986","4742","620","66","3968","55","11","22","244","235","5","174","7","5","14","9","0","0","1","2","5","13","0","0","0","8","5","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"0500000US02195","Petersburg Borough, Alaska","2685","2407","2045","37","164","105","12","44","278","240","4","114","6","0","92","2","0","1","7","5","1","1","7","0","0","28","0","0","0","2","18","3","0","0","2","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","9","7","0","0","1","1","0","0","0"
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","4383","3967","2061","22","1821","19","19","25","416","387","6","289","6","0","46","7","2","5","0","15","6","2","2","1","0","26","10","0","0","0","9","0","0","1","0","0","0","0","0","0","0","0","6","0","0","0","3","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02220","Sitka City and Borough, Alaska","6714","5987","4345","35","940","483","14","170","727","694","23","414","47","6","147","6","9","0","1","9","4","13","9","6","0","27","1","0","0","1","16","0","1","0","0","0","0","0","7","0","1","0","0","0","0","0","6","0","0","1","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02230","Skagway Municipality, Alaska","993","948","874","8","30","28","0","8","45","38","0","16","9","0","10","0","0","0","0","0","2","1","0","0","0","6","2","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02240","Southeast Fairbanks Census Area, Alaska","5223","4866","4026","61","577","75","12","115","357","327","14","155","38","7","95","0","0","0","0","0","1","3","9","5","0","25","0","0","0","4","1","4","11","3","0","0","0","0","2","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02275","Wrangell City and Borough, Alaska","1707","1496","1170","0","279","21","2","24","211","179","0","136","8","1","28","1","1","0","2","1","0","0","1","0","0","26","7","0","0","0","4","11","0","0","3","0","0","0","0","0","0","0","1","0","0","0","6","0","0","1","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US02282","Yakutat City and Borough, Alaska","534","461","227","2","196","32","1","3","73","63","0","45","4","0","8","0","0","0","1","3","1","0","1","0","0","7","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0"
